duration_1,duration_2,duration_3,duration_4,duration_5,loudness_level,popularity_level,tempo_class,time_signature,key_mode,artist_song_count,album_freq,movement_index,intensity_level,verbal_density,purity_score,positivity_index,activity_rate,loudness_intensity,happy_dance,acoustics_instrumental,artists_avg_popularity,tempo_vs_genre,energy_rank_pct,loud_energy_ratio,mood_pca,mood_cluster,acoustic_valence_mood_cluster,explicit,signal_strength,mode_indicator,focus_factor,ambient_level,key_sin,key_cos,duration_log,duration_log_z,time_signature_class_boolean,loudness_yeo,is_instrumental,is_dance_hit,temp_zscore,resonance_factor,timbre_index,echo_constant,distorted_movement,signal_power,target_class,target_regression
0.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,0.2218242027933286,1.0487789872078277,-0.5272179916196658,-0.3444665002649589,0.1682552132275348,0.8287277566779574,0.6275059807338536,-0.2252694018081925,0.1964594021411535,-1.2065015609186676,0.7148045702701117,0.1146793299103409,-0.3063176392357594,2.1871037905753594,-1.2575208131205045,0.2356371634524321,-0.0093348251700986,0.3288899383529834,-1.1097968911704768,1.384716626566304,0.0,0.73,1.0,0.0,0.325,-1.0,-1.8369701987210294e-16,1.4373042820276356,-0.2990007439468581,1.0,0.976900742667241,0.0,0.0,-1.2064962691871317,-1.1527341511396405,0.7286780933650547,1,1.79898377084546,0.73,class_31,1.87229020989504
0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.2218242027933286,-1.511882386078524,-0.5512620564963857,-0.4722922476908068,0.4448452159330489,1.423438542460883,-0.2643687265417066,-0.556075729125767,1.1298855897698188,1.9312829220921848,1.778792625961073,1.028436510003767,-0.3062424544073086,1.8728735692289775,2.0229638066942086,1.0931017940927994,-0.0093981127499174,1.3007334862550413,-1.4438009721043656,0.7256143613996996,0.0,0.892,0.0,0.000113,0.0893,0.0,1.0,1.4298047386978974,-0.324886667208255,1.0,2.6891536082203324,0.0,0.0,1.9312744514601736,-0.4029398491392732,0.11291764527635395,1,0.0184356284287147,0.892,class_31,1.6032905539961255
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2218242027933286,1.6115617066114212,-0.4310417321127855,0.5503137317159769,0.6926237600234052,0.3278663493268409,-0.0865612557380954,-0.7232832909335593,0.8136006832179571,-1.136984281775579,-0.2152485336555236,0.9105728968916548,-0.3063176392357594,-1.1721669090561972,-1.1848420277306797,0.1645768105304496,-0.0093534387313798,0.8096058955270838,-1.1097968911704768,0.0665120962330952,0.0,0.717,1.0,0.0,0.134,-0.5000000000000004,0.8660254037844384,1.2946997699588143,-0.7912239759274782,1.0,0.1686638173353277,0.0,0.0,-1.1369792949477333,-3.0932256749451623,0.08821606051672448,1,-1.278080009253381,0.717,class_31,-1.3557056608919262
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2218242027933286,-0.9209605307047504,0.2181480195586553,1.1894424688452163,-0.4483100011368396,0.5640804628374112,-0.4487966882794948,1.052845953736982,-1.138108618187434,2.334543184837289,0.1360169526627692,-1.022767877020834,-0.3040406751509849,1.091919048529882,2.444563536337966,0.3472339759843883,-0.009363139887379,-0.6229003545075615,1.8962398372345248,1.714267759149606,0.0,0.752,1.0,0.000669,0.55,0.8660254037844386,0.5000000000000001,1.2250001715180117,-1.0318037522232395,1.0,0.5123412615540067,0.0,0.0,2.334532945500521,0.6406443200098545,0.7484392214215188,1,-1.3818012602679486,0.752,class_31,1.4239574500635166
0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.2218242027933286,0.4578571318340541,-0.1425129535921452,1.3598767987463471,-0.0334249970785685,0.911840129950195,-0.476224436435371,-0.935510586559025,-0.6559669923461813,0.1965532749918138,0.418866789674944,-0.6037976327149284,-0.3063175006474474,-0.6189169579388208,0.2093421390298873,1.5376658151527105,-0.0094515560365246,0.1761427781479088,-0.7757928102365876,0.3960632288163974,1.0,0.965,0.0,7.07e-06,0.371,-0.4999999999999997,-0.8660254037844388,1.366253205378063,-0.5442453724427458,1.0,1.1466146796580798,0.0,0.0,0.1965524129065936,-1.3726790997110696,0.6435862682378198,1,-0.2466297908307356,0.965,class_31,-0.9073729010604032
0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.2218242027933286,0.4578571318340541,-0.1425129535921452,1.3598767987463471,-0.0334249970785685,0.911840129950195,-0.476224436435371,-0.935510586559025,-0.6559669923461813,0.1965532749918138,0.418866789674944,-0.6037976327149284,-0.3063175006474474,-0.6189169579388208,0.2093421390298873,1.5376658151527105,-0.0094515560365246,0.1761427781479088,-0.7757928102365876,0.3960632288163974,1.0,0.965,0.0,7.07e-06,0.371,-0.4999999999999997,-0.8660254037844388,1.366253205378063,-0.5442453724427458,1.0,1.1466146796580798,0.0,0.0,0.1965524129065936,0.6868381332651379,0.678459533231179,1,0.5889025090088374,0.965,class_31,-1.4005389368750785
0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.2218242027933286,-0.3863169472713365,0.3383683439422554,0.4650965667654115,0.1970666718426925,0.8949392884953142,-0.3759712880035477,-0.8622219484069406,-0.0388257112693777,0.0241610971552108,0.8776658510505485,-0.0571018517744048,-0.3063176392357594,-1.605144692681828,0.0291099111533933,0.1416497050014199,-0.0093194002003586,0.1479616676753276,1.2282316753667468,0.3960632288163974,0.0,0.713,0.0,0.0,0.158,0.8660254037844387,-0.4999999999999998,1.34267331401546,-0.6256352960003604,1.0,1.1109792095047746,0.0,0.0,0.0241609911843245,0.59891600447091,0.5143297093837169,1,-0.2523920825537671,0.713,class_31,-1.4902054888413832
0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.2218242027933286,-0.3863169472713365,0.3383683439422554,0.9763995564688032,0.1970666718426925,0.8949392884953142,-0.3759712880035477,-0.8622219484069406,-0.0388257112693777,0.0241610971552108,0.8776658510505485,-0.0571018517744048,-0.3063176392357594,-1.605144692681828,0.0291099111533933,0.1416497050014199,-0.0093194002003586,0.1479616676753276,1.2282316753667468,0.3960632288163974,0.0,0.713,0.0,0.0,0.158,0.8660254037844387,-0.4999999999999998,1.34267331401546,-0.6256352960003604,1.0,1.1109792095047746,0.0,0.0,0.0241609911843245,-0.5436930431123843,0.6994240609191873,1,-0.2523920825537671,0.713,class_31,-1.4902054888413832
0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.2218242027933286,-0.3863169472713365,0.3383683439422554,1.4024853812216298,0.1970666718426925,0.8949392884953142,-0.3759712880035477,-0.8622219484069406,-0.0388257112693777,0.0241610971552108,0.8776658510505485,-0.0571018517744048,-0.3063176392357594,-1.605144692681828,0.0291099111533933,0.1416497050014199,-0.0093194002003586,0.1479616676753276,1.2282316753667468,0.3960632288163974,0.0,0.713,0.0,0.0,0.158,0.8660254037844387,-0.4999999999999998,1.34267331401546,-0.6256352960003604,1.0,1.1109792095047746,0.0,0.0,0.0241609911843245,1.0005483257015377,0.9183745815924645,1,0.6753368848543106,0.713,class_31,-1.4005389368750785
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2218242027933286,1.6115617066114212,-0.4310417321127855,0.8485738090429553,0.6926237600234052,0.3278663493268409,-0.0865612557380954,-0.7232832909335593,0.8136006832179571,-1.136984281775579,-0.2152485336555236,0.9105728968916548,-0.3063176392357594,-1.1721669090561972,-1.1848420277306797,0.1645768105304496,-0.0093534387313798,0.8096058955270838,-1.1097968911704768,0.0665120962330952,0.0,0.717,1.0,0.0,0.134,-0.5000000000000004,0.8660254037844384,1.2946997699588143,-0.7912239759274782,1.0,0.1686638173353277,0.0,0.0,-1.1369792949477333,0.7431973449249332,0.4267235004812723,1,-1.0014900065478671,0.717,class_31,-1.4902054888413832
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2218242027933286,0.4859962678042338,-0.5272179916196658,1.7859626234991737,-0.6384656279968802,0.2159231288668653,0.1073245501913741,-0.9390291629495846,-1.5909360331775386,-0.1976670728551244,-0.7528638831428804,-1.3227712244469605,-0.3012259527322874,-1.7407739762544117,-0.2028065585406252,0.5917138004162076,-0.0094092540870353,-0.8616636312191174,1.2282316753667468,-1.5812435666834157,0.0,0.802,1.0,0.374,0.122,-0.4999999999999997,-0.8660254037844388,1.5931730199680652,0.2390061735113508,1.0,0.0230846435114067,0.0,0.0,-0.1976662058847723,-0.3089614708346406,0.9989193475487012,1,-0.8228589631338895,0.802,class_31,-1.4902054888413832
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2218242027933286,0.4859962678042338,-0.1425129535921452,0.6781394791418248,0.7214352186385623,0.7080358653472199,-0.2501819602541844,-0.7930533526950839,0.5397442397401253,0.0278971505448584,0.098421744524806,0.6798876673915757,-0.3063176392357594,-1.6884022726966814,0.0330158727482397,1.040942249174868,-0.0094256917314099,0.9498437042709152,1.2282316753667468,0.0665120962330952,0.0,0.883,1.0,0.0,0.228,-0.4999999999999997,-0.8660254037844388,1.404420747707957,-0.4125037412010141,1.0,0.7524146570339203,0.0,0.0,0.0278970281875933,-0.42175961519169836,0.5078395747743623,1,1.6664510612157346,0.883,class_31,-1.4902054888413832
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2218242027933286,1.5834225706412417,-0.3108214077291854,1.4024853812216298,1.7413608536151448,0.5179511073370305,-0.3665134438118662,-0.7112539699401929,-0.5055388050837104,0.0625557172577514,0.1214338807752173,0.0398165297008618,-0.3063176392357594,-0.4838530908688849,0.0692506414718616,0.2119807662962364,-0.0093489943355726,0.1630354888230754,-0.7757928102365876,0.3960632288163974,0.0,0.726,0.0,0.0,0.107,-0.5000000000000004,0.8660254037844384,1.291942472008335,-0.8007412491822224,1.0,0.4407768638862047,0.0,0.0,0.062555442887562,1.0972327856643567,0.23470203864079886,1,-1.629579804358305,0.726,class_31,-1.3557056608919262
0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.2218242027933286,-0.3863169472713365,0.3383683439422554,1.6581368760733255,0.1970666718426925,0.8949392884953142,-0.3759712880035477,-0.8622219484069406,-0.0388257112693777,0.0241610971552108,0.8776658510505485,-0.0571018517744048,-0.3063176392357594,-1.605144692681828,0.0291099111533933,0.1416497050014199,-0.0093194002003586,0.1479616676753276,1.2282316753667468,0.3960632288163974,0.0,0.713,0.0,0.0,0.158,0.8660254037844387,-0.4999999999999998,1.34267331401546,-0.6256352960003604,1.0,1.1109792095047746,0.0,0.0,0.0241609911843245,0.23201383940766418,0.750588672024882,1,0.4217960490409227,0.713,class_31,-1.4902054888413832
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2218242027933286,0.4859962678042338,-0.1425129535921452,0.8485738090429553,0.7214352186385623,0.7080358653472199,-0.2501819602541844,-0.7930533526950839,0.5397442397401253,0.0278971505448584,0.098421744524806,0.6798876673915757,-0.3063176392357594,-1.6884022726966814,0.0330158727482397,1.040942249174868,-0.0094256917314099,0.9498437042709152,1.2282316753667468,0.0665120962330952,0.0,0.883,1.0,0.0,0.228,-0.4999999999999997,-0.8660254037844388,1.404420747707957,-0.4125037412010141,1.0,0.7524146570339203,0.0,0.0,0.0278970281875933,1.0446971683681423,0.6663162958557202,1,-0.2639166659998302,0.883,class_31,-1.4453722128582307
0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.2218242027933286,0.4578571318340541,-0.1425129535921452,0.9763995564688032,-0.0334249970785685,0.911840129950195,-0.476224436435371,-0.935510586559025,-0.6559669923461813,0.1965532749918138,0.418866789674944,-0.6037976327149284,-0.3063175006474474,-0.6189169579388208,0.2093421390298873,1.5376658151527105,-0.0094515560365246,0.1761427781479088,-0.7757928102365876,0.3960632288163974,1.0,0.965,0.0,7.07e-06,0.371,-0.4999999999999997,-0.8660254037844388,1.366253205378063,-0.5442453724427458,1.0,1.1466146796580798,0.0,0.0,0.1965524129065936,-2.388974074352737,0.4536883724782279,1,1.0729350137434863,0.965,class_31,-1.4902054888413832
0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.2218242027933286,-0.3863169472713365,0.3383683439422554,1.5729197111227604,0.1970666718426925,0.8949392884953142,-0.3759712880035477,-0.8622219484069406,-0.0388257112693777,0.0241610971552108,0.8776658510505485,-0.0571018517744048,-0.3063176392357594,-1.605144692681828,0.0291099111533933,0.1416497050014199,-0.0093194002003586,0.1479616676753276,1.2282316753667468,0.3960632288163974,0.0,0.713,0.0,0.0,0.158,0.8660254037844387,-0.4999999999999998,1.34267331401546,-0.6256352960003604,1.0,1.1109792095047746,0.0,0.0,0.0241609911843245,0.09848509701946212,0.7667142019422809,1,-0.1429085398161678,0.713,class_31,-1.4902054888413832
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2218242027933286,0.4859962678042338,-0.1425129535921452,0.76335664409239,0.7214352186385623,0.7080358653472199,-0.2501819602541844,-0.7930533526950839,0.5397442397401253,0.0278971505448584,0.098421744524806,0.6798876673915757,-0.3063176392357594,-1.6884022726966814,0.0330158727482397,1.040942249174868,-0.0094256917314099,0.9498437042709152,1.2282316753667468,0.0665120962330952,0.0,0.883,1.0,0.0,0.228,-0.4999999999999997,-0.8660254037844388,1.404420747707957,-0.4125037412010141,1.0,0.7524146570339203,0.0,0.0,0.0278970281875933,-1.5774090869693729,0.9289498850837326,1,0.0818208373820617,0.883,class_31,-1.4005389368750785
0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.2218242027933286,0.4578571318340541,-0.1425129535921452,1.019008138944086,-0.0334249970785685,0.911840129950195,-0.476224436435371,-0.935510586559025,-0.6559669923461813,0.1965532749918138,0.418866789674944,-0.6037976327149284,-0.3063175006474474,-0.6189169579388208,0.2093421390298873,1.5376658151527105,-0.0094515560365246,0.1761427781479088,-0.7757928102365876,0.3960632288163974,1.0,0.965,0.0,7.07e-06,0.371,-0.4999999999999997,-0.8660254037844388,1.366253205378063,-0.5442453724427458,1.0,1.1466146796580798,0.0,0.0,0.1965524129065936,-0.02578850748676315,0.06358051408650722,1,1.3840987667871898,0.965,class_31,-1.4902054888413832
0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.2218242027933286,0.4578571318340541,-0.1425129535921452,0.891182391518238,-0.0334249970785685,0.911840129950195,-0.476224436435371,-0.935510586559025,-0.6559669923461813,0.1965532749918138,0.418866789674944,-0.6037976327149284,-0.3063175006474474,-0.6189169579388208,0.2093421390298873,1.5376658151527105,-0.0094515560365246,0.1761427781479088,-0.7757928102365876,0.3960632288163974,1.0,0.965,0.0,7.07e-06,0.371,-0.4999999999999997,-0.8660254037844388,1.366253205378063,-0.5442453724427458,1.0,1.1466146796580798,0.0,0.0,0.1965524129065936,0.7138202083458839,0.8736786742568677,1,0.7848204275919093,0.965,class_31,-1.4902054888413832
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2218242027933286,1.5834225706412417,-0.3108214077291854,0.9337909739935206,1.7413608536151448,0.5179511073370305,-0.3665134438118662,-0.7112539699401929,-0.5055388050837104,0.0625557172577514,0.1214338807752173,0.0398165297008618,-0.3063176392357594,-0.4838530908688849,0.0692506414718616,0.2119807662962364,-0.0093489943355726,0.1630354888230754,-0.7757928102365876,0.3960632288163974,0.0,0.726,0.0,0.0,0.107,-0.5000000000000004,0.8660254037844384,1.291942472008335,-0.8007412491822224,1.0,0.4407768638862047,0.0,0.0,0.062555442887562,1.7391401457491027,0.44998646206991666,1,-0.3906870839065242,0.726,class_31,-1.3108723849087738
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2218242027933286,-1.230491026376727,-0.5272179916196658,1.7859626234991737,0.1336814628893455,0.6392394989544109,-0.3835375633568928,-0.9450648747580062,-1.0185374949788035,0.1950855397315952,0.1584024932681536,-0.8392119422255432,-0.3032930237050969,-1.7407739762544117,0.2078076541176263,0.577750904471093,-0.0093873323898719,-0.3418898717901104,-0.7757928102365876,-1.5812435666834157,0.0,0.8,0.0,0.905,0.0512,0.4999999999999999,0.8660254037844387,1.948193255069882,1.4644176629879349,1.0,0.6343150270235519,1.0,0.0,0.1950846840838809,-0.938166728437186,0.5195391214821813,1,0.9288777206676978,0.8,class_31,-1.4902054888413832
0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.2218242027933286,-0.3863169472713365,0.3383683439422554,0.9763995564688032,0.1970666718426925,0.8949392884953142,-0.3759712880035477,-0.8622219484069406,-0.0388257112693777,0.0241610971552108,0.8776658510505485,-0.0571018517744048,-0.3063176392357594,-1.605144692681828,0.0291099111533933,0.1416497050014199,-0.0093194002003586,0.1479616676753276,1.2282316753667468,0.3960632288163974,0.0,0.713,0.0,0.0,0.158,0.8660254037844387,-0.4999999999999998,1.34267331401546,-0.6256352960003604,1.0,1.1109792095047746,0.0,0.0,0.0241609911843245,-0.5257048053019829,0.03626412292077619,1,-0.0391872888016,0.713,class_31,-1.4453722128582307
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2218242027933286,1.3020312109394447,-0.4791298618662256,1.1042253038946512,0.7848204275919093,0.6243269917883395,0.3626863433667732,-0.5350244173873758,1.2185996489246094,-0.9044816735091076,0.5067281265220162,1.3384360323166256,-0.3063176392357594,-0.2115202323686875,-0.9417656677656708,-0.1204698606624757,-0.0092947236012064,0.9849490919877344,-1.1097968911704768,0.7256143613996996,0.0,0.66,0.0,0.0,0.192,-0.8660254037844386,0.5000000000000001,1.4622749835310038,-0.2128102074729527,1.0,0.6095547164609749,0.0,0.0,-0.9044777064407252,-0.09553290707553755,0.21029695608658217,1,1.4417216840175044,0.66,class_31,-1.4902054888413832
0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.2218242027933286,-0.3863169472713365,0.3383683439422554,1.1894424688452163,0.1970666718426925,0.8949392884953142,-0.3759712880035477,-0.8622219484069406,-0.0388257112693777,0.0241610971552108,0.8776658510505485,-0.0571018517744048,-0.3063176392357594,-1.605144692681828,0.0291099111533933,0.1416497050014199,-0.0093194002003586,0.1479616676753276,1.2282316753667468,0.3960632288163974,0.0,0.713,0.0,0.0,0.158,0.8660254037844387,-0.4999999999999998,1.34267331401546,-0.6256352960003604,1.0,1.1109792095047746,0.0,0.0,0.0241609911843245,-0.9745311014618905,0.7024287471906714,1,-0.2696789577228617,0.713,class_31,-1.4902054888413832
